candidate_id	registry_id	page_id	raw_term_short	evidence_locator	candidate_type	normalized_key	relation_to_existing_octoport_evidence	status	m6_validation_required	reason
M4B2C01157	REG055	M4B2P01157	Справочно	https://seller.wildberries.ru/instructions/ru/ru/material/for-reference?categoryId=offer&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:21:27+00:00	PUBLIC_PAGE_TOPIC	справочно	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01158	REG055	M4B2P01158	Особенности маркировки книжной продукции	https://seller.wildberries.ru/instructions/ru/ru/material/foreign-agents-book-labeling?categoryId=card-specifics-by-category&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:19:22+00:00	PUBLIC_PAGE_TOPIC	особенности маркировки книжной продукции	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01159	REG055	M4B2P01159	Таблица расчёта уровня выброса парниковых газов	https://seller.wildberries.ru/instructions/ru/ru/material/gas-emission-calculation-table?categoryId=terms-and-conditions&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:21:50+00:00	PUBLIC_PAGE_TOPIC	таблица расчёта уровня выброса парниковых газов	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01160	REG055	M4B2P01160	Собственные акции продавца	https://seller.wildberries.ru/instructions/ru/ru/material/geo-segments-promo?categoryId=events-and-discounts&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:22:01+00:00	PUBLIC_PAGE_TOPIC	собственные акции продавца	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01161	REG055	M4B2P01161	Отчёт «Скрытые товары»	https://seller.wildberries.ru/instructions/ru/ru/material/hidden-items-report?categoryId=analytics-reports&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:22:25+00:00	PUBLIC_PAGE_TOPIC	отчёт скрытые товары	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	ALREADY_PRESENT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01162	REG055	M4B2P01162	История платежей за сервисы	https://seller.wildberries.ru/instructions/ru/ru/material/history-of-payments-for-services?categoryId=jam&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:19:44+00:00	PUBLIC_PAGE_TOPIC	история платежей за сервисы	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01163	REG055	M4B2P01163	История платежей за сервисы	https://seller.wildberries.ru/instructions/ru/ru/material/history-of-payments-for-services?categoryId=other-services&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:19:21+00:00	PUBLIC_PAGE_TOPIC	история платежей за сервисы	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01164	REG055	M4B2P01164	Как и какие карточки сравнивают продавцы на Wildberries	https://seller.wildberries.ru/instructions/ru/ru/material/how-and-which-cards-do-sellers-compare-on-wb?categoryId=researches&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:22:36+00:00	PUBLIC_PAGE_TOPIC	как и какие карточки сравнивают продавцы на wildberries	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	NEW_CANDIDATE	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01165	REG055	M4B2P01165	Как карточка товара попадает в нужный раздел сайта	https://seller.wildberries.ru/instructions/ru/ru/material/how-card-gets-to-the-right-website-section?categoryId=how-to-put-card-in-right-section&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:19:21+00:00	PUBLIC_PAGE_TOPIC	как карточка товара попадает в нужный раздел сайта	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	NEW_CANDIDATE	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01166	REG055	M4B2P01166	Как бренд-зона влияет на средний чек заказа	https://seller.wildberries.ru/instructions/ru/ru/material/how-does-the-brand-zone-impact-on-average-cheque-of-order?categoryId=researches&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:22:37+00:00	PUBLIC_PAGE_TOPIC	как бренд зона влияет на средний чек заказа	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01167	REG055	M4B2P01167	Как работает программа «Уровни продавцов»	https://seller.wildberries.ru/instructions/ru/ru/material/how-the-sellers-levels-program-works-1?categoryId=sellers-levels-program&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:20:05+00:00	PUBLIC_PAGE_TOPIC	как работает программа уровни продавцов	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01168	REG055	M4B2P01168	Как подключить сервис «Бизнес-помощник»	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-activate-business-assistant?categoryId=other-services&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:19:11+00:00	PUBLIC_PAGE_TOPIC	как подключить сервис бизнес помощник	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	ALREADY_PRESENT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01169	REG055	M4B2P01169	Как подключить подписку «Бренды Pro» для представителей брендов	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-activate-pro-subscription-for-brand-representatives?categoryId=brands&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:21:16+00:00	PUBLIC_PAGE_TOPIC	как подключить подписку бренды pro для представителей брендов	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	ALREADY_PRESENT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01170	REG055	M4B2P01170	Как добавить в автоакцию все подходящие товары одной кнопкой	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-add-all-suitable-products-to-an-autopromotion-with-one-button?categoryId=events-and-discounts&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:22:01+00:00	PUBLIC_PAGE_TOPIC	как добавить в автоакцию все подходящие товары одной кнопкой	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01171	REG055	M4B2P01171	Как стать представителем бренда	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-become-brand-representative?categoryId=brands&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:21:04+00:00	PUBLIC_PAGE_TOPIC	как стать представителем бренда	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01172	REG055	M4B2P01172	Как изменить адрес электронной почты для двухфакторной аутентификации	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-change-email?categoryId=data-security&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:20:41+00:00	PUBLIC_PAGE_TOPIC	как изменить адрес электронной почты для двухфакторной аутентификации	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01173	REG055	M4B2P01173	Как изменить номер телефона	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-change-phone-number?categoryId=change-seller-data&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:20:40+00:00	PUBLIC_PAGE_TOPIC	как изменить номер телефона	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01174	REG055	M4B2P01174	Как изменить данные продавца	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-change-the-sellers-information-ru?categoryId=change-seller-data&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:20:30+00:00	PUBLIC_PAGE_TOPIC	как изменить данные продавца	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01175	REG055	M4B2P01175	Как проверить обновление цен и скидок	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-check-price-and-discount-updates?categoryId=price-and-discounts&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:20:29+00:00	PUBLIC_PAGE_TOPIC	как проверить обновление цен и скидок	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01176	REG055	M4B2P01176	Как выбрать ставку для продвижения	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-choose-bid-for-promotion?categoryId=wb-promotion&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:22:47+00:00	PUBLIC_PAGE_TOPIC	как выбрать ставку для продвижения	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C01177	REG055	M4B2P01177	Как выбрать модель продаж	https://seller.wildberries.ru/instructions/ru/ru/material/how-to-choose-sales-model?categoryId=how-to-start-selling-at-wildberries&goBackOption=prevRoute :: title/H1/headings/public body captured 2026-09-22T04:22:37+00:00	PUBLIC_PAGE_TOPIC	как выбрать модель продаж	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
