occurrence_id	authority_query_id	query_text	query_family	rank	rank_bucket	raw_url	normalized_url	host	registrable_domain	title	snippet_or_description	target_relevance	page_type	content_format	market_surface	entity_collision	classification_basis	classification_confidence	source_export_path	source_analysis_path	source_revision_or_hash	authority_status	notes
R10-09	R10	анализ ниш wildberries для продавца	F7	9	TOP10_REST	https://sellermoon.ru/faq/wildberries/analiz-nishi-na-wildberries	https://sellermoon.ru/faq/wildberries/analiz-nishi-na-wildberries	sellermoon.ru	sellermoon.ru	Как новичку выбрать нишу и товар для продажи... — SELLER MOON	Анализ ниши на Wildberries — как выбрать прибыльную категорию в 2025 году. … Данный инструмент поможет вам проанализировать нишу на Wildberries, Ozon и Яндекс.Маркет, то есть узнать, какие товары в этой ниши есть на маркетплейсе, кто их продаёт, в каком количестве, по каким ценам, сколько они зарабатывают, какие остатки	TARGET_RELEVANT	SEARCH_OR_NICHE_ANALYTICS_PAGE	PRODUCT_OR_SERVICE_LANDING	THIRD_PARTY_PRODUCT_VENDOR	NONE	Observed title/snippet and URL classified against R10/F7; no page browsing.	HIGH	docs/seo/serp/raw/R10_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R10_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=c5b03e9c55e35d7da99adebeaeccb989b8c50909c543172d7c51c1c1b32e103e	ACCEPTED_R3	
R10-10	R10	анализ ниш wildberries для продавца	F7	10	TOP10_REST	https://optomus.ru/blog/kak-analizirovat-nishu-i-konkurentov-na-wildberries/	https://optomus.ru/blog/kak-analizirovat-nishu-i-konkurentov-na-wildberries	optomus.ru	optomus.ru	Как анализировать нишу и конкурентов на Wildberries в 2025 году	Как проводить анализ ниши и конкурентов на Wildberries. Как выйти со своим товаром и обойти конкурентов на Вайлдберриз в 2025 году. … 9. Продают ли топовые конкуренты за пределами маркетплейсов. Проанализировав всех топовых продавцов, я заметил, что бренд DeLight размещается в нескольких интернет-магазинах, например, в Бетховине, который является узнаваемым магазином по продаже зоотоваров.	TARGET_RELEVANT	EDITORIAL_GUIDE_OR_ARTICLE	ARTICLE_OR_GUIDE	EDITORIAL_OR_PUBLISHER	NONE	Observed title/snippet and URL classified against R10/F7; no page browsing.	HIGH	docs/seo/serp/raw/R10_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R10_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=c5b03e9c55e35d7da99adebeaeccb989b8c50909c543172d7c51c1c1b32e103e	ACCEPTED_R3	
R10-11	R10	анализ ниш wildberries для продавца	F7	11	RANK_11_20	https://mpstats.io/instruments/wildberries/analytics	https://mpstats.io/instruments/wildberries/analytics	mpstats.io	mpstats.io	Сервис аналитики Wildberries — анализ продаж... | MPSTATS	Аналитика Wildberries для продавцов: анализ продаж, товаров, ниш, брендов и конкурентов, статистика спроса и динамика продаж. … Открыть в Wildberries. Похожие товары. Анализ отзывов. Общие показатели. за 30 дней.	TARGET_RELEVANT	SEARCH_OR_NICHE_ANALYTICS_PAGE	PRODUCT_OR_SERVICE_LANDING	THIRD_PARTY_PRODUCT_VENDOR	NONE	Observed title/snippet and URL classified against R10/F7; no page browsing.	HIGH	docs/seo/serp/raw/R10_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R10_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=c5b03e9c55e35d7da99adebeaeccb989b8c50909c543172d7c51c1c1b32e103e	ACCEPTED_R3	
R10-12	R10	анализ ниш wildberries для продавца	F7	12	RANK_11_20	https://vc.ru/marketplace/1581382-chto-prodavat-na-vaildberriz-14-servisov-dlya-analiza-nishi-2026	https://vc.ru/marketplace/1581382-chto-prodavat-na-vaildberriz-14-servisov-dlya-analiza-nishi-2026	vc.ru	vc.ru	Что продавать на Вайлдберриз: 14 сервисов для анализа ниши...	Ключевые аспекты выбора товаров для продажи на Wildberries. Анализ трендов. Первый шаг – исследование текущих рыночных тенденций. Изучите топ продаж на Wildberries, ознакомьтесь с форумами и блогами, посвященными торговле на этой платформе, а также следите за последними новинками и хитами продаж в вашей нише.	TARGET_RELEVANT	SEARCH_OR_NICHE_ANALYTICS_PAGE	PRODUCT_OR_SERVICE_LANDING	EDITORIAL_OR_PUBLISHER	NONE	Observed title/snippet and URL classified against R10/F7; no page browsing.	HIGH	docs/seo/serp/raw/R10_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R10_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=c5b03e9c55e35d7da99adebeaeccb989b8c50909c543172d7c51c1c1b32e103e	ACCEPTED_R3	
R10-13	R10	анализ ниш wildberries для продавца	F7	13	RANK_11_20	https://kak2c.ru/blog/post/vybor-nishi-na-vajldberriz-sposoby-osobennosti-top-5-servisov/	https://kak2c.ru/blog/post/vybor-nishi-na-vajldberriz-sposoby-osobennosti-top-5-servisov	kak2c.ru	kak2c.ru	Выбор ниши на Вайлдберриз: способы, особенности, топ 5 сервисов	Итак, выбор ниши для Wildberries 2023: что, как и каким способом. Какие товары выгодно продавать на Wildberries. Если вы где-то слышали, что на маркетплейс бесполезно заходить с каким-то товаром, это неправда. … Внутренняя аналитика в личном кабинете продавца Wildberries. Найти прибыльную нишу – первый, самый простой, а главное — бесплатный способ. Но не лишенный ряда недостатков.	TARGET_RELEVANT	SEARCH_OR_NICHE_ANALYTICS_PAGE	PRODUCT_OR_SERVICE_LANDING	THIRD_PARTY_PRODUCT_VENDOR	NONE	Observed title/snippet and URL classified against R10/F7; no page browsing.	HIGH	docs/seo/serp/raw/R10_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R10_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=c5b03e9c55e35d7da99adebeaeccb989b8c50909c543172d7c51c1c1b32e103e	ACCEPTED_R3	
R10-14	R10	анализ ниш wildberries для продавца	F7	14	RANK_11_20	https://sellermoon.ru/faq/wildberries/chto-prodavat-na-wb-v-2024-2025-godu	https://sellermoon.ru/faq/wildberries/chto-prodavat-na-wb-v-2024-2025-godu	sellermoon.ru	sellermoon.ru	Что выгодно продавать на Вайлдберриз в 2025... — SELLER MOON	Инструмент «Анализ бренда» поможет проанализировать бренд на Wildberries, то есть узнать, какие товары этого бренда есть на маркетплейсе, кто их продает, в каком количестве, по каким ценам, сколько зарабатывают селлеры. Выберите бренд и период. Отчет содержит те же вкладки, что и инструмент «Анализ ниши»: «Тренд», «По дням», «Товары», «Категории», «Продавцы».	TARGET_RELEVANT	SEARCH_OR_NICHE_ANALYTICS_PAGE	PRODUCT_OR_SERVICE_LANDING	THIRD_PARTY_PRODUCT_VENDOR	NONE	Observed title/snippet and URL classified against R10/F7; no page browsing.	HIGH	docs/seo/serp/raw/R10_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R10_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=c5b03e9c55e35d7da99adebeaeccb989b8c50909c543172d7c51c1c1b32e103e	ACCEPTED_R3	
R10-15	R10	анализ ниш wildberries для продавца	F7	15	RANK_11_20	https://sellego.com/blog/stati/kak-opredelit-spros-na-wildberries-i-vybrat-pribylnuyu-nishu/	https://sellego.com/blog/stati/kak-opredelit-spros-na-wildberries-i-vybrat-pribylnuyu-nishu	sellego.com	sellego.com	Как определить спрос на ВБ и сделать анализ ниши	Анализ спроса на Wildberries через Sellego Анализ спроса и ниши на Вайлдберриз по шагам. Бонус: как искать свободные ниши на ВБ с Sellego? … Конкуренция возросла, много продавцов зашло в нишу. Можно сделать вывод о том, что ниша перегревается, и заходить в нее не стоит. Для надежности аналогичным образом проверим смежные запросы.	TARGET_RELEVANT	EDITORIAL_GUIDE_OR_ARTICLE	ARTICLE_OR_GUIDE	EDITORIAL_OR_PUBLISHER	PRESENT	Observed title/snippet and URL classified against R10/F7; no page browsing.	HIGH	docs/seo/serp/raw/R10_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R10_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=c5b03e9c55e35d7da99adebeaeccb989b8c50909c543172d7c51c1c1b32e103e	ACCEPTED_R3	ACCOUNTING_OR_STATUTORY
R10-16	R10	анализ ниш wildberries для продавца	F7	16	RANK_11_20	https://wbcon.ru/2020/07/26/urok-x-analiz-wildberries/	https://wbcon.ru/2020/07/26/urok-x-analiz-wildberries	wbcon.ru	wbcon.ru	Урок Х. Аналитика до старта. Сколько продает ниша. - WBCON.RU	*ниша — поисковый запрос или категория на Wildberries. Стоит ли заходить на маркетплейс Wildberries? Хотелось бы напомнить, что в рамках своего проекта я предлагаю услугу «Первая поставка «За руку». Стоит она немного, но +1000 и вы получите анализ по 1 нише. Почему я всё-таки настаиваю, что при входе на Wildberries необходимо проанализировать нишу. Какие проблемы Вы можете испытать при входе на Wildberries	TARGET_RELEVANT	SEARCH_OR_NICHE_ANALYTICS_PAGE	PRODUCT_OR_SERVICE_LANDING	SERVICE_OR_AGENCY	NONE	Observed title/snippet and URL classified against R10/F7; no page browsing.	HIGH	docs/seo/serp/raw/R10_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R10_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=c5b03e9c55e35d7da99adebeaeccb989b8c50909c543172d7c51c1c1b32e103e	ACCEPTED_R3	
R10-17	R10	анализ ниш wildberries для продавца	F7	17	RANK_11_20	https://velesradar.ru/	https://velesradar.ru/	velesradar.ru	velesradar.ru	VelesRadar — единая аналитика Ozon и Wildberries для селлеров	Проанализировать нишу. Анализ конкурента WB и Ozon. Артикул → цена, рейтинг, остаток. Для WB — история цены за 90 дней. Проанализировать товар. Позиция артикула в поиске. Артикул + ключевая фраза → место в выдаче и топ-3 конкурентов.	TARGET_RELEVANT	SEARCH_OR_NICHE_ANALYTICS_PAGE	PRODUCT_OR_SERVICE_LANDING	THIRD_PARTY_PRODUCT_VENDOR	NONE	Observed title/snippet and URL classified against R10/F7; no page browsing.	HIGH	docs/seo/serp/raw/R10_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R10_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=c5b03e9c55e35d7da99adebeaeccb989b8c50909c543172d7c51c1c1b32e103e	ACCEPTED_R3	
R10-18	R10	анализ ниш wildberries для продавца	F7	18	RANK_11_20	https://mpstats.io/media/wildberries/sellers/chto-prodavat-novichku	https://mpstats.io/media/wildberries/sellers/chto-prodavat-novichku	mpstats.io	mpstats.io	Какие товары выгодно продавать на Wildberries начинающему...	Проанализируем популярные ошибки начинающих селлеров Вайлдберриз. … Для сбора данных подойдет модуль Внешняя аналитика Wildberries, с которым вы сможете выбрать товар, провести полный анализ конкурентов, выявить рыночные тренды и выработать грамотную стратегию. На примере инструмента «‎Выбор ниши» покажем, на какие показатели нужно обратить внимание: Размер общей выручки.	TARGET_RELEVANT	SEARCH_OR_NICHE_ANALYTICS_PAGE	PRODUCT_OR_SERVICE_LANDING	THIRD_PARTY_PRODUCT_VENDOR	NONE	Observed title/snippet and URL classified against R10/F7; no page browsing.	HIGH	docs/seo/serp/raw/R10_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R10_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=c5b03e9c55e35d7da99adebeaeccb989b8c50909c543172d7c51c1c1b32e103e	ACCEPTED_R3	
