hold_id	pair_id	semantic_identity_id_a	semantic_identity_id_b	cluster_id_a	cluster_id_b	pair_reason_code	exact_unknown	current_evidence	missing_evidence	why_not_guess	blocking_for_m10a	reopen_trigger	claim_boundary
M9H_a5914a9120bb3e40	M9PAIR_1242d7b07e9d7977	M8SID_a5452022da8e1c54	M8SID_b5ddcf597a798e80	M9CL_7b0e9f96b0e08782	M9CL_6950959fa0c762cf	H_NO_BILATERAL_SERP_SAME_TASK	Whether Аналитика Wildberries: отчёты, метрики и дашборды продавца and Удержания рядом с комиссией Wildberries: как разделить начисления в отчёте can be satisfied by one Search answer under their actual marketplace and intent boundaries.	NO_CURRENT_EXACT_SERP; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=COMPATIBLE; intent=SAME	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
M9H_bc66941cf5dad98c	M9PAIR_23d291b21baf6ae6	M8SID_a5452022da8e1c54	M8SID_b5ea13003e4c370e	M9CL_7b0e9f96b0e08782	M9CL_2f145a3b5c056ace	H_MIXED_INTENT_BOUNDARY	Whether Аналитика Wildberries: отчёты, метрики и дашборды продавца and где скачать отчет о выкупах маркетплейсов can be satisfied by one Search answer under their actual marketplace and intent boundaries.	NO_CURRENT_EXACT_SERP; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=COMPATIBLE; intent=AMBIGUOUS	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
M9H_467ef7650c7a3c88	M9PAIR_7cbacf28ec35c681	M8SID_a5452022da8e1c54	M8SID_c4d7f4ca514dc5fd	M9CL_7b0e9f96b0e08782	M9CL_3e9cae524f2ba50c	H_MIXED_INTENT_BOUNDARY	Whether Аналитика Wildberries: отчёты, метрики и дашборды продавца and ии анализ продаж маркетплейсов can be satisfied by one Search answer under their actual marketplace and intent boundaries.	NO_CURRENT_EXACT_SERP; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=COMPATIBLE; intent=AMBIGUOUS	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
M9H_35ea1e114ef62329	M9PAIR_58d10066ff0a87c7	M8SID_a5452022da8e1c54	M8SID_c65a5e24dfdb39bc	M9CL_7b0e9f96b0e08782	M9CL_0ac1770f2755faaf	H_MIXED_INTENT_BOUNDARY	Whether Аналитика Wildberries: отчёты, метрики и дашборды продавца and отчет маркетплейса вайлдберриз can be satisfied by one Search answer under their actual marketplace and intent boundaries.	M4QR2Q00032:RU225:TOP100; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=SAME; intent=AMBIGUOUS	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
M9H_cf5681d05b2fc7f5	M9PAIR_64796ef10d2bb8e9	M8SID_a5452022da8e1c54	M8SID_c673d63396e872d3	M9CL_7b0e9f96b0e08782	M9CL_896f32bed9216251	H_NO_BILATERAL_SERP_SAME_TASK	Whether Аналитика Wildberries: отчёты, метрики и дашборды продавца and Внутренняя аналитика WILDBERRIES. Как читать отчеты в личном кабинете? can be satisfied by one Search answer under their actual marketplace and intent boundaries.	NO_CURRENT_EXACT_SERP; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=SAME; intent=SAME	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
M9H_70117666d96724e7	M9PAIR_973f6c72250c895c	M8SID_a5452022da8e1c54	M8SID_c6b3851b9dcf0b07	M9CL_7b0e9f96b0e08782	M9CL_80cd29d458ea642b	H_MIXED_INTENT_BOUNDARY	Whether Аналитика Wildberries: отчёты, метрики и дашборды продавца and отчет о списаниях маркетплейс can be satisfied by one Search answer under their actual marketplace and intent boundaries.	M4QR2Q00034:RU225:TOP100; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=COMPATIBLE; intent=AMBIGUOUS	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
M9H_f71c5da9ae3d5e91	M9PAIR_8432a439d4164651	M8SID_a5452022da8e1c54	M8SID_c8bd772d7a8b9ccb	M9CL_7b0e9f96b0e08782	M9CL_ed5c38b4234094c0	H_MIXED_INTENT_BOUNDARY	Whether Аналитика Wildberries: отчёты, метрики и дашборды продавца and Как сверить отчёты маркетплейсов и найти скрытые удержания can be satisfied by one Search answer under their actual marketplace and intent boundaries.	NO_CURRENT_EXACT_SERP; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=COMPATIBLE; intent=AMBIGUOUS	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
M9H_906ee4367afa15d9	M9PAIR_ebec6bec1bf0ef63	M8SID_a5452022da8e1c54	M8SID_c9ca51837b06e207	M9CL_7b0e9f96b0e08782	M9CL_c01618f4f985c5a6	H_NO_BILATERAL_SERP_SAME_TASK	Whether Аналитика Wildberries: отчёты, метрики и дашборды продавца and Отчёт «Поисковые запросы на WB» can be satisfied by one Search answer under their actual marketplace and intent boundaries.	NO_CURRENT_EXACT_SERP; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=COMPATIBLE; intent=SAME	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
M9H_851431a55e8ba3e1	M9PAIR_e2a292b805ab6ff6	M8SID_a5452022da8e1c54	M8SID_ce5c460b3a2124bb	M9CL_7b0e9f96b0e08782	M9CL_32544b5109994d76	H_NO_BILATERAL_SERP_SAME_TASK	Whether Аналитика Wildberries: отчёты, метрики и дашборды продавца and Воронка продаж на Wildberries: как сравнивать периоды и показатели площадки can be satisfied by one Search answer under their actual marketplace and intent boundaries.	NO_CURRENT_EXACT_SERP; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=COMPATIBLE; intent=SAME	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
M9H_a8b43014cdef4275	M9PAIR_fad33f5e3daf5fd6	M8SID_a5452022da8e1c54	M8SID_d9a5cc3e810be381	M9CL_7b0e9f96b0e08782	M9CL_c71fcf5e270aecd7	H_ONE_SERP_INSUFFICIENT	Whether Аналитика Wildberries: отчёты, метрики и дашборды продавца and отчеты для селлеров маркетплейсов can be satisfied by one Search answer under their actual marketplace and intent boundaries.	M4QR2Q00012:RU225:TOP100; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=SAME; intent=SAME	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
M9H_1293f03de7f586dd	M9PAIR_cb8c1009b794e9c3	M8SID_a5452022da8e1c54	M8SID_dd5178f08e076841	M9CL_7b0e9f96b0e08782	M9CL_d6bd66a1598ad1e3	H_MIXED_INTENT_BOUNDARY	Whether Аналитика Wildberries: отчёты, метрики и дашборды продавца and Как читать финансовый отчёт Wildberries и сверять итоговую сумму can be satisfied by one Search answer under their actual marketplace and intent boundaries.	NO_CURRENT_EXACT_SERP; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=COMPATIBLE; intent=AMBIGUOUS	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
M9H_cc36a8c9b037f916	M9PAIR_5009a5702a9b8c6d	M8SID_a5452022da8e1c54	M8SID_def0afbc32106614	M9CL_7b0e9f96b0e08782	M9CL_50d7bf9bbe2a0dff	H_GENERIC_SPECIFIC_UNRESOLVED	Whether Аналитика Wildberries: отчёты, метрики и дашборды продавца and Сводный отчёт по продавцу can be satisfied by one Search answer under their actual marketplace and intent boundaries.	NO_CURRENT_EXACT_SERP; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=SAME; intent=SAME	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
M9H_b00693ef6350636d	M9PAIR_404eb8dc37c0ddc5	M8SID_a5452022da8e1c54	M8SID_df79f0c3371689ed	M9CL_7b0e9f96b0e08782	M9CL_9f80eb481788313c	H_NO_BILATERAL_SERP_SAME_TASK	Whether Аналитика Wildberries: отчёты, метрики и дашборды продавца and Отчёт о продажах Wildberries: как читать и выгружать can be satisfied by one Search answer under their actual marketplace and intent boundaries.	NO_CURRENT_EXACT_SERP; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=COMPATIBLE; intent=SAME	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
M9H_cf719b59fd09e652	M9PAIR_5f39e4f930ffa0d6	M8SID_a5452022da8e1c54	M8SID_e008cf0c1b28b363	M9CL_7b0e9f96b0e08782	M9CL_b89a6fbc6bd8bb18	H_MIXED_INTENT_BOUNDARY	Whether Аналитика Wildberries: отчёты, метрики и дашборды продавца and аналитика маркетплейсов с ии can be satisfied by one Search answer under their actual marketplace and intent boundaries.	NO_CURRENT_EXACT_SERP; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=COMPATIBLE; intent=AMBIGUOUS	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
