hold_id	pair_id	semantic_identity_id_a	semantic_identity_id_b	cluster_id_a	cluster_id_b	pair_reason_code	exact_unknown	current_evidence	missing_evidence	why_not_guess	blocking_for_m10a	reopen_trigger	claim_boundary
M9HOLD_01219	M9PAIR_dc87b1960745fc74	M8SID_544e197891683f4c	M8SID_7455a5a41ec9db71	M9CL_261f95ceaf310c3a	M9CL_a7c25b124fa757fd	H_NO_BILATERAL_SERP_SAME_TASK	One honest shared user answer for 'Аналитика продавца Wildberries: как читать отчёты и находить точки роста' and 'Отчёт о реализации Wildberries: как читать финансовый отчёт и сверить выплату' remains unproved under frozen task/intent/scope/product boundaries.	NO_CURRENT_SERP; Top10 exact URL overlap NA_NOT_COMPARABLE; Top20 NA_NOT_COMPARABLE; reason H_NO_BILATERAL_SERP_SAME_TASK; NO_CURRENT_EXACT_SERP.	Accepted distinct page-satisfaction proof or resolving exact current Search/task/product evidence; URL count alone is insufficient.	Frozen user task/intent/product/scope remain compatible or ambiguous and evidence cannot license merge or split.	YES	Accepted resolution of exact pair after full M9 rerun or separately governed evidence; no one-pair patch.	Material pair HOLD blocks retained cluster state; not a provisional URL/page owner.
M9HOLD_01220	M9PAIR_dc97142c41ce7d51	M8SID_b2c582967d3dea97	M8SID_d9a5cc3e810be381	M9CL_584563dff9997c98	M9CL_c71fcf5e270aecd7	H_MIXED_INTENT_BOUNDARY	One honest shared user answer for 'Как читать финансовый отчет WILDBERRIES за 5 минут?' and 'отчеты для селлеров маркетплейсов' remains unproved under frozen task/intent/scope/product boundaries.	ONE_CURRENT_SERP; Top10 exact URL overlap NA_NOT_COMPARABLE; Top20 NA_NOT_COMPARABLE; reason H_MIXED_INTENT_BOUNDARY; M4QR2Q00012:RU225:TOP100.	Accepted distinct page-satisfaction proof or resolving exact current Search/task/product evidence; URL count alone is insufficient.	Frozen user task/intent/product/scope remain compatible or ambiguous and evidence cannot license merge or split.	YES	Accepted resolution of exact pair after full M9 rerun or separately governed evidence; no one-pair patch.	Material pair HOLD blocks retained cluster state; not a provisional URL/page owner.
M9HOLD_01221	M9PAIR_dc98c59f35f2d4f6	M8SID_853c71e68bd46c94	M8SID_d9a5cc3e810be381	M9CL_af749ec09b819751	M9CL_c71fcf5e270aecd7	H_ONE_SERP_INSUFFICIENT	One honest shared user answer for 'Аналитика вайлдберриз: в каком отчете верные данные' and 'отчеты для селлеров маркетплейсов' remains unproved under frozen task/intent/scope/product boundaries.	ONE_CURRENT_SERP; Top10 exact URL overlap NA_NOT_COMPARABLE; Top20 NA_NOT_COMPARABLE; reason H_ONE_SERP_INSUFFICIENT; M4QR2Q00012:RU225:TOP100.	Accepted distinct page-satisfaction proof or resolving exact current Search/task/product evidence; URL count alone is insufficient.	Frozen user task/intent/product/scope remain compatible or ambiguous and evidence cannot license merge or split.	YES	Accepted resolution of exact pair after full M9 rerun or separately governed evidence; no one-pair patch.	Material pair HOLD blocks retained cluster state; not a provisional URL/page owner.
M9HOLD_01222	M9PAIR_dca324c84affc964	M8SID_c673d63396e872d3	M8SID_c9ca51837b06e207	M9CL_896f32bed9216251	M9CL_c01618f4f985c5a6	H_NO_BILATERAL_SERP_SAME_TASK	One honest shared user answer for 'Внутренняя аналитика WILDBERRIES. Как читать отчеты в личном кабинете?' and 'Отчёт «Поисковые запросы на WB»' remains unproved under frozen task/intent/scope/product boundaries.	NO_CURRENT_SERP; Top10 exact URL overlap NA_NOT_COMPARABLE; Top20 NA_NOT_COMPARABLE; reason H_NO_BILATERAL_SERP_SAME_TASK; NO_CURRENT_EXACT_SERP.	Accepted distinct page-satisfaction proof or resolving exact current Search/task/product evidence; URL count alone is insufficient.	Frozen user task/intent/product/scope remain compatible or ambiguous and evidence cannot license merge or split.	YES	Accepted resolution of exact pair after full M9 rerun or separately governed evidence; no one-pair patch.	Material pair HOLD blocks retained cluster state; not a provisional URL/page owner.
M9HOLD_01223	M9PAIR_dccec92e61407bef	M8SID_d9a5cc3e810be381	M8SID_e008cf0c1b28b363	M9CL_c71fcf5e270aecd7	M9CL_b89a6fbc6bd8bb18	H_MIXED_INTENT_BOUNDARY	One honest shared user answer for 'отчеты для селлеров маркетплейсов' and 'аналитика маркетплейсов с ии' remains unproved under frozen task/intent/scope/product boundaries.	BOTH_CURRENT_SERP; Top10 exact URL overlap 0; Top20 0; reason H_MIXED_INTENT_BOUNDARY; M4QR2Q00012:RU225:TOP100 | M9BRQ_007_e008cf0c1b28b363:RU225:TOP100:ACCEPTED_TOP20_PROJECTION.	Accepted distinct page-satisfaction proof or resolving exact current Search/task/product evidence; URL count alone is insufficient.	Frozen user task/intent/product/scope remain compatible or ambiguous and evidence cannot license merge or split.	YES	Accepted resolution of exact pair after full M9 rerun or separately governed evidence; no one-pair patch.	Material pair HOLD blocks retained cluster state; not a provisional URL/page owner.
M9HOLD_01224	M9PAIR_dcd5d22b2d23e09e	M8SID_437d0cbcb94b3694	M8SID_9ebe0f620e9744e6	M9CL_adc8b5ec6197bdf3	M9CL_d9c788dddddda566	H_SEARCH_EVIDENCE_CONFLICT	One honest shared user answer for 'программа аналитики маркетплейсов' and 'аналитика маркетплейсов лучшие сервисы' remains unproved under frozen task/intent/scope/product boundaries.	BOTH_CURRENT_SERP; Top10 exact URL overlap 1; Top20 6; reason H_SEARCH_EVIDENCE_CONFLICT; M9BRW2Q_001_437d0cbcb94b3694:RU225:TOP100:ACCEPTED_TOP20_PROJECTION | M9BRQ_024_9ebe0f620e9744e6:RU225:TOP100:ACCEPTED_TOP20_PROJECTION.	Accepted distinct page-satisfaction proof or resolving exact current Search/task/product evidence; URL count alone is insufficient.	Frozen user task/intent/product/scope remain compatible or ambiguous and evidence cannot license merge or split.	YES	Accepted resolution of exact pair after full M9 rerun or separately governed evidence; no one-pair patch.	Material pair HOLD blocks retained cluster state; not a provisional URL/page owner.
M9HOLD_01225	M9PAIR_dcdff2fe306706e2	M8SID_8332eb45850054b1	M8SID_c9cbb3939920b7ee	M9CL_f2b595fb3a090d8f	M9CL_ed2d7aae5a2e620a	H_OTHER_BOUNDARY	One honest shared user answer for 'ии аналитика маркетплейсов' and 'сервис аналитики маркетплейсов' remains unproved under frozen task/intent/scope/product boundaries.	BOTH_CURRENT_SERP; Top10 exact URL overlap 0; Top20 0; reason H_OTHER_BOUNDARY; M9BRQ_005_8332eb45850054b1:RU225:TOP100:ACCEPTED_TOP20_PROJECTION | M4QR2Q00042:RU225:TOP100.	Accepted distinct page-satisfaction proof or resolving exact current Search/task/product evidence; URL count alone is insufficient.	Frozen user task/intent/product/scope remain compatible or ambiguous and evidence cannot license merge or split.	YES	Accepted resolution of exact pair after full M9 rerun or separately governed evidence; no one-pair patch.	Material pair HOLD blocks retained cluster state; not a provisional URL/page owner.
M9HOLD_01226	M9PAIR_dd07b351d10ed897	M8SID_21a051e61744f9fa	M8SID_d9a5cc3e810be381	M9CL_ce7b5d6c7e756b52	M9CL_c71fcf5e270aecd7	H_ONE_SERP_INSUFFICIENT	One honest shared user answer for 'Сверка отчётов и выплат Wildberries: статусы, источники и контрольные суммы' and 'отчеты для селлеров маркетплейсов' remains unproved under frozen task/intent/scope/product boundaries.	ONE_CURRENT_SERP; Top10 exact URL overlap NA_NOT_COMPARABLE; Top20 NA_NOT_COMPARABLE; reason H_ONE_SERP_INSUFFICIENT; M4QR2Q00012:RU225:TOP100.	Accepted distinct page-satisfaction proof or resolving exact current Search/task/product evidence; URL count alone is insufficient.	Frozen user task/intent/product/scope remain compatible or ambiguous and evidence cannot license merge or split.	YES	Accepted resolution of exact pair after full M9 rerun or separately governed evidence; no one-pair patch.	Material pair HOLD blocks retained cluster state; not a provisional URL/page owner.
M9HOLD_01227	M9PAIR_dd24729a91598d6c	M8SID_853c71e68bd46c94	M8SID_a0eeffff2d867dcb	M9CL_af749ec09b819751	M9CL_fdfbaa2be042b32a	H_NO_BILATERAL_SERP_SAME_TASK	One honest shared user answer for 'Аналитика вайлдберриз: в каком отчете верные данные' and 'Отчёт по возвратам Wildberries: разбор операций и удержаний' remains unproved under frozen task/intent/scope/product boundaries.	NO_CURRENT_SERP; Top10 exact URL overlap NA_NOT_COMPARABLE; Top20 NA_NOT_COMPARABLE; reason H_NO_BILATERAL_SERP_SAME_TASK; NO_CURRENT_EXACT_SERP.	Accepted distinct page-satisfaction proof or resolving exact current Search/task/product evidence; URL count alone is insufficient.	Frozen user task/intent/product/scope remain compatible or ambiguous and evidence cannot license merge or split.	YES	Accepted resolution of exact pair after full M9 rerun or separately governed evidence; no one-pair patch.	Material pair HOLD blocks retained cluster state; not a provisional URL/page owner.
M9HOLD_01228	M9PAIR_dd31dcad09fe5300	M8SID_f326261dec0f180d	M8SID_f5fd17b7b76a574d	M9CL_9c53f9a6bb6116b6	M9CL_c1642637b2afc063	H_GENERIC_SPECIFIC_UNRESOLVED	One honest shared user answer for 'аналитика показателей продавца' and 'ДРР на Wildberries и Ozon: что это, формула и какая норма' remains unproved under frozen task/intent/scope/product boundaries.	ONE_CURRENT_SERP; Top10 exact URL overlap NA_NOT_COMPARABLE; Top20 NA_NOT_COMPARABLE; reason H_GENERIC_SPECIFIC_UNRESOLVED; M9BRQ_001_f326261dec0f180d:RU225:TOP100:ACCEPTED_TOP20_PROJECTION.	Accepted distinct page-satisfaction proof or resolving exact current Search/task/product evidence; URL count alone is insufficient.	Frozen user task/intent/product/scope remain compatible or ambiguous and evidence cannot license merge or split.	YES	Accepted resolution of exact pair after full M9 rerun or separately governed evidence; no one-pair patch.	Material pair HOLD blocks retained cluster state; not a provisional URL/page owner.
M9HOLD_01229	M9PAIR_dd3b1542a923f60b	M8SID_2a1f3b8d04a0da08	M8SID_c8bd772d7a8b9ccb	M9CL_8f0e6e3238f52a2b	M9CL_ed5c38b4234094c0	H_MIXED_INTENT_BOUNDARY	One honest shared user answer for 'Отчёт «Доходы и расходы» Wildberries: как читать и сверять' and 'Как сверить отчёты маркетплейсов и найти скрытые удержания' remains unproved under frozen task/intent/scope/product boundaries.	NO_CURRENT_SERP; Top10 exact URL overlap NA_NOT_COMPARABLE; Top20 NA_NOT_COMPARABLE; reason H_MIXED_INTENT_BOUNDARY; NO_CURRENT_EXACT_SERP.	Accepted distinct page-satisfaction proof or resolving exact current Search/task/product evidence; URL count alone is insufficient.	Frozen user task/intent/product/scope remain compatible or ambiguous and evidence cannot license merge or split.	YES	Accepted resolution of exact pair after full M9 rerun or separately governed evidence; no one-pair patch.	Material pair HOLD blocks retained cluster state; not a provisional URL/page owner.
M9HOLD_01230	M9PAIR_ddab99bdfcecbb9f	M8SID_41128f837d61e865	M8SID_ce7224790a6414bc	M9CL_710651ebc4bae2f1	M9CL_3fa365944fd8b8fa	H_MIXED_INTENT_BOUNDARY	One honest shared user answer for 'аналитика маркетплейсов сервисы анализа' and 'Аналитика Wildberries: ТОП показателей и инструментов' remains unproved under frozen task/intent/scope/product boundaries.	ONE_CURRENT_SERP; Top10 exact URL overlap NA_NOT_COMPARABLE; Top20 NA_NOT_COMPARABLE; reason H_MIXED_INTENT_BOUNDARY; M9BRQ_023_41128f837d61e865:RU225:TOP100:ACCEPTED_TOP20_PROJECTION.	Accepted distinct page-satisfaction proof or resolving exact current Search/task/product evidence; URL count alone is insufficient.	Frozen user task/intent/product/scope remain compatible or ambiguous and evidence cannot license merge or split.	YES	Accepted resolution of exact pair after full M9 rerun or separately governed evidence; no one-pair patch.	Material pair HOLD blocks retained cluster state; not a provisional URL/page owner.
M9HOLD_01231	M9PAIR_ddbd26833d00f247	M8SID_3584fdc5b76fc551	M8SID_3ebb28124694e272	M9CL_db048338baaeca8c	M9CL_4a7d76c662c7f172	H_OTHER_BOUNDARY	One honest shared user answer for 'ии для аналитики маркетплейсов' and 'отчеты продаж маркетплейсов' remains unproved under frozen task/intent/scope/product boundaries.	BOTH_CURRENT_SERP; Top10 exact URL overlap 0; Top20 0; reason H_OTHER_BOUNDARY; M4QR2Q00027:RU225:TOP100 | M4QR2Q00036:RU225:TOP100.	Accepted distinct page-satisfaction proof or resolving exact current Search/task/product evidence; URL count alone is insufficient.	Frozen user task/intent/product/scope remain compatible or ambiguous and evidence cannot license merge or split.	YES	Accepted resolution of exact pair after full M9 rerun or separately governed evidence; no one-pair patch.	Material pair HOLD blocks retained cluster state; not a provisional URL/page owner.
M9HOLD_01232	M9PAIR_de340f77c7feb59d	M8SID_21a8a6bdb4a71db0	M8SID_3a3efaeed3152b7e	M9CL_a03366ab2f0a93ef	M9CL_cfaa51fe2ecad73f	H_GENERIC_SPECIFIC_UNRESOLVED	One honest shared user answer for 'ии агент для селлера' and 'ии ассистент для озон' remains unproved under frozen task/intent/scope/product boundaries.	BOTH_CURRENT_SERP; Top10 exact URL overlap 0; Top20 2; reason H_GENERIC_SPECIFIC_UNRESOLVED; M9BRW2Q_005_21a8a6bdb4a71db0:RU225:TOP100:ACCEPTED_TOP20_PROJECTION | M9BRW2Q_011_3a3efaeed3152b7e:RU225:TOP100:ACCEPTED_TOP20_PROJECTION.	Accepted distinct page-satisfaction proof or resolving exact current Search/task/product evidence; URL count alone is insufficient.	Frozen user task/intent/product/scope remain compatible or ambiguous and evidence cannot license merge or split.	YES	Accepted resolution of exact pair after full M9 rerun or separately governed evidence; no one-pair patch.	Material pair HOLD blocks retained cluster state; not a provisional URL/page owner.
M9HOLD_01233	M9PAIR_de521ac7b4ad583d	M8SID_1d9b00510d4544c8	M8SID_ed858336de500ab2	M9CL_d6e9196cf6453986	M9CL_2637e53fc435b258	H_NO_BILATERAL_SERP_SAME_TASK	One honest shared user answer for 'Управление остатками на Wildberries: как использовать отчёт «История остатков»' and 'Внутренняя аналитика Wildberries: карта отчётов и еженедельный разбор' remains unproved under frozen task/intent/scope/product boundaries.	NO_CURRENT_SERP; Top10 exact URL overlap NA_NOT_COMPARABLE; Top20 NA_NOT_COMPARABLE; reason H_NO_BILATERAL_SERP_SAME_TASK; NO_CURRENT_EXACT_SERP.	Accepted distinct page-satisfaction proof or resolving exact current Search/task/product evidence; URL count alone is insufficient.	Frozen user task/intent/product/scope remain compatible or ambiguous and evidence cannot license merge or split.	YES	Accepted resolution of exact pair after full M9 rerun or separately governed evidence; no one-pair patch.	Material pair HOLD blocks retained cluster state; not a provisional URL/page owner.
