occurrence_index	snapshot_id	snapshot_timestamp	extraction_chunk_id	extraction_chunk_status	source_collection_url	raw_href	absolute_url	normalized_identity	identity_class	duplicate_occurrence_rank	first_occurrence_index	unique_or_duplicate	reconciliation_state	accepted_identity_source	r5_url_id	retained_occurrence_id	retained_collection_index	observed_date	observed_title	observed_excerpt	observed_tags	original_extraction_batch	first_seen_provenance
4988	UNISELLER_BLOG_R5_20260921T132714781Z	2026-09-21T13:27:14.781Z	R5A_CHUNK_020	RECONSTRUCTED_SUCCESS	https://uniseller.io/blog/	/blog/kak-najti-tovary-dlya-prodazhi-na-wildberries	https://uniseller.io/blog/kak-najti-tovary-dlya-prodazhi-na-wildberries	https://uniseller.io/blog/kak-najti-tovary-dlya-prodazhi-na-wildberries	ARTICLE	1	4988	FIRST_OCCURRENCE	R5_NEW_TERMINAL_IDENTITY	NOT_APPLICABLE	M4B1R5U04971	R5O04988	4987	20 мая 2026	Как найти товары для продажи на Wildberries: метод без гаданий	Топовые товары на маркетплейсах меняются каждый месяц. Рассказываем, как селлеру самому находить прибыльные ниши — через спрос, конкуренцию	wildberries,маркетплейсы,селлер,ниша,товары	DOM_BATCH_10	PUBLIC_UNISELLER_BLOG_DOM_2026-09-21
4989	UNISELLER_BLOG_R5_20260921T132714781Z	2026-09-21T13:27:14.781Z	R5A_CHUNK_020	RECONSTRUCTED_SUCCESS	https://uniseller.io/blog/	/blog/avtoreklama-wildberries-kak-zapustit	https://uniseller.io/blog/avtoreklama-wildberries-kak-zapustit	https://uniseller.io/blog/avtoreklama-wildberries-kak-zapustit	ARTICLE	1	4989	FIRST_OCCURRENCE	R5_NEW_TERMINAL_IDENTITY	NOT_APPLICABLE	M4B1R5U04972	R5O04989	4988	20 мая 2026	Автореклама на Wildberries: как запустить и не слить бюджет в первую неделю	Автореклама на Wildberries работает по аукционной модели CPM — платформа сама распределяет показы, а вы управляете ставкой и бюджетом. Разби	wildberries,автореклама,реклама на маркетплейсах,настройка рекламы,продвижение товаров,cpo,оптимизация рекламы	DOM_BATCH_10	PUBLIC_UNISELLER_BLOG_DOM_2026-09-21
4990	UNISELLER_BLOG_R5_20260921T132714781Z	2026-09-21T13:27:14.781Z	R5A_CHUNK_020	RECONSTRUCTED_SUCCESS	https://uniseller.io/blog/	/blog/kak-sozdat-kartochku-wildberries	https://uniseller.io/blog/kak-sozdat-kartochku-wildberries	https://uniseller.io/blog/kak-sozdat-kartochku-wildberries	ARTICLE	1	4990	FIRST_OCCURRENCE	R5_NEW_TERMINAL_IDENTITY	NOT_APPLICABLE	M4B1R5U04973	R5O04990	4989	20 мая 2026	Как создать карточку на Wildberries: от модерации до первых продаж	Карточка на Wildberries — не просто формальность. От её структуры зависит, найдёт ли покупатель товар в поиске, кликнет ли на него и оформит	wildberries,карточка товара,маркетплейсы,seo,продажи	DOM_BATCH_10	PUBLIC_UNISELLER_BLOG_DOM_2026-09-21
4991	UNISELLER_BLOG_R5_20260921T132714781Z	2026-09-21T13:27:14.781Z	R5A_CHUNK_020	RECONSTRUCTED_SUCCESS	https://uniseller.io/blog/	/blog/kak-razobrat-prodazhi-na-wildberries-ot-voronki-do-ostatkov	https://uniseller.io/blog/kak-razobrat-prodazhi-na-wildberries-ot-voronki-do-ostatkov	https://uniseller.io/blog/kak-razobrat-prodazhi-na-wildberries-ot-voronki-do-ostatkov	ARTICLE	1	4991	FIRST_OCCURRENCE	R5_NEW_TERMINAL_IDENTITY	NOT_APPLICABLE	M4B1R5U04974	R5O04991	4990	20 мая 2026	Как разобрать продажи на Wildberries: от воронки до остатков	Падение заказов на маркетплейсе редко связано с одной причиной. Разбираем, как анализировать продажи на Wildberries системно — от показов до	wildberries,аналитика маркетплейсов,продажи на маркетплейсах,воронка продаж,остатки товаров	DOM_BATCH_10	PUBLIC_UNISELLER_BLOG_DOM_2026-09-21
4992	UNISELLER_BLOG_R5_20260921T132714781Z	2026-09-21T13:27:14.781Z	R5A_CHUNK_020	RECONSTRUCTED_SUCCESS	https://uniseller.io/blog/	/blog/shtrafy-ozon-ballnaya-sistema-1200-ballov	https://uniseller.io/blog/shtrafy-ozon-ballnaya-sistema-1200-ballov	https://uniseller.io/blog/shtrafy-ozon-ballnaya-sistema-1200-ballov	ARTICLE	1	4992	FIRST_OCCURRENCE	R5_NEW_TERMINAL_IDENTITY	NOT_APPLICABLE	M4B1R5U04975	R5O04992	4991	20 мая 2026	Штрафы Ozon в 2025 году: как работает балльная система и что делать с 1200 баллами	Ozon штрафует продавцов баллами за каждое нарушение. Накопили 1200 — попали в зону риска блокировки. Разбираем механику начислений, сроки ос	ozon,штрафы,маркетплейсы,продажи,селлер	DOM_BATCH_10	PUBLIC_UNISELLER_BLOG_DOM_2026-09-21
4993	UNISELLER_BLOG_R5_20260921T132714781Z	2026-09-21T13:27:14.781Z	R5A_CHUNK_020	RECONSTRUCTED_SUCCESS	https://uniseller.io/blog/	/blog/kak-fotografii-tovarov-vliyayut-na-prodazhi-na-marketpleysah	https://uniseller.io/blog/kak-fotografii-tovarov-vliyayut-na-prodazhi-na-marketpleysah	https://uniseller.io/blog/kak-fotografii-tovarov-vliyayut-na-prodazhi-na-marketpleysah	ARTICLE	1	4993	FIRST_OCCURRENCE	R5_NEW_TERMINAL_IDENTITY	NOT_APPLICABLE	M4B1R5U04976	R5O04993	4992	20 мая 2026	Как фотографии товаров влияют на продажи на маркетплейсах	У покупателя есть три секунды, чтобы решить — кликнуть на карточку или пролистать дальше. Разбираем, как сделать фотографии, которые увеличи	маркетплейсы,фотографии товаров,wildberries,ozon,конверсия,продажи	DOM_BATCH_10	PUBLIC_UNISELLER_BLOG_DOM_2026-09-21
4994	UNISELLER_BLOG_R5_20260921T132714781Z	2026-09-21T13:27:14.781Z	R5A_CHUNK_020	RECONSTRUCTED_SUCCESS	https://uniseller.io/blog/	/blog/prodvizhenie-na-ozon-kak-vyjti-v-top	https://uniseller.io/blog/prodvizhenie-na-ozon-kak-vyjti-v-top	https://uniseller.io/blog/prodvizhenie-na-ozon-kak-vyjti-v-top	ARTICLE	1	4994	FIRST_OCCURRENCE	R5_NEW_TERMINAL_IDENTITY	NOT_APPLICABLE	M4B1R5U04977	R5O04994	4993	20 мая 2026	Продвижение на Ozon: как выйти в топ без слива бюджета	Реклама на Ozon работает только когда карточка товара уже конвертирует. Разбираем связку: оптимизация → органика → платное продвижение — и п	ozon,продвижение товаров,реклама на маркетплейсах,оптимизация карточки,селлерам	DOM_BATCH_10	PUBLIC_UNISELLER_BLOG_DOM_2026-09-21
4995	UNISELLER_BLOG_R5_20260921T132714781Z	2026-09-21T13:27:14.781Z	R5A_CHUNK_020	RECONSTRUCTED_SUCCESS	https://uniseller.io/blog/	/blog/ai-v-prodazhakh-2026-instrumenty-i-etapy	https://uniseller.io/blog/ai-v-prodazhakh-2026-instrumenty-i-etapy	https://uniseller.io/blog/ai-v-prodazhakh-2026-instrumenty-i-etapy	ARTICLE	1	4995	FIRST_OCCURRENCE	R5_NEW_TERMINAL_IDENTITY	NOT_APPLICABLE	M4B1R5U04978	R5O04995	4994	20 мая 2026	Как AI меняет продажи в 2026 году: от первого контакта до повторной покупки	Нейросети сократили время поиска лидов в пять раз, AI-агенты работают 24/7, а конверсия из обращения в покупку выросла на 15–30%. Разбираемс	продажи,искусственный интеллект,автоматизация,crm,конверсия,маркетплейсы	DOM_BATCH_10	PUBLIC_UNISELLER_BLOG_DOM_2026-09-21
4996	UNISELLER_BLOG_R5_20260921T132714781Z	2026-09-21T13:27:14.781Z	R5A_CHUNK_020	RECONSTRUCTED_SUCCESS	https://uniseller.io/blog/	/blog/chto-prodavat-na-yandex-markete-2026	https://uniseller.io/blog/chto-prodavat-na-yandex-markete-2026	https://uniseller.io/blog/chto-prodavat-na-yandex-markete-2026	ARTICLE	1	4996	FIRST_OCCURRENCE	R5_NEW_TERMINAL_IDENTITY	NOT_APPLICABLE	M4B1R5U04979	R5O04996	4995	20 мая 2026	Что продавать на Яндекс Маркете в 2026: ниши, цифры и ошибки новичков	Популярный товар на маркетплейсе не равно прибыльный. Разбираем, какие категории держат оборот на Яндекс Маркете, как не слить бюджет на ста	яндекс маркет,маркетплейсы,селлер,товары,продажи	DOM_BATCH_10	PUBLIC_UNISELLER_BLOG_DOM_2026-09-21
4997	UNISELLER_BLOG_R5_20260921T132714781Z	2026-09-21T13:27:14.781Z	R5A_CHUNK_020	RECONSTRUCTED_SUCCESS	https://uniseller.io/blog/	/blog/kak-prodvigat-tovary-na-wildberries-2026	https://uniseller.io/blog/kak-prodvigat-tovary-na-wildberries-2026	https://uniseller.io/blog/kak-prodvigat-tovary-na-wildberries-2026	ARTICLE	1	4997	FIRST_OCCURRENCE	R5_NEW_TERMINAL_IDENTITY	NOT_APPLICABLE	M4B1R5U04980	R5O04997	4996	20 мая 2026	Как продвигать товары на Wildberries в 2026 году: от карточки до топа	Реклама без подготовки карточки, хаотичные скидки и пустой склад в момент роста — три главные причины, почему продвижение на Wildberries не	wildberries,продвижение,маркетплейсы,реклама,seo	DOM_BATCH_10	PUBLIC_UNISELLER_BLOG_DOM_2026-09-21
4998	UNISELLER_BLOG_R5_20260921T132714781Z	2026-09-21T13:27:14.781Z	R5A_CHUNK_020	RECONSTRUCTED_SUCCESS	https://uniseller.io/blog/	/blog/kak-protestirovat-nishu-na-marketpleise-bez-sliva-budzheta	https://uniseller.io/blog/kak-protestirovat-nishu-na-marketpleise-bez-sliva-budzheta	https://uniseller.io/blog/kak-protestirovat-nishu-na-marketpleise-bez-sliva-budzheta	ARTICLE	1	4998	FIRST_OCCURRENCE	R5_NEW_TERMINAL_IDENTITY	NOT_APPLICABLE	M4B1R5U04981	R5O04998	4997	20 мая 2026	Как протестировать нишу на маркетплейсе без слива бюджета	Закупить товар, залить контент, запустить рекламу — и только потом понять, что ниша не работает. Разбираем, как проверить спрос, конкурентов	маркетплейсы,аналитика,тестирование ниши,wildberries,ozon,яндекс маркет,юнит-экономика,селлерам	DOM_BATCH_10	PUBLIC_UNISELLER_BLOG_DOM_2026-09-21
4999	UNISELLER_BLOG_R5_20260921T132714781Z	2026-09-21T13:27:14.781Z	R5A_CHUNK_020	RECONSTRUCTED_SUCCESS	https://uniseller.io/blog/	/blog/analitik-marketpleysov-kto-eto-i-chem-zanimaetsya	https://uniseller.io/blog/analitik-marketpleysov-kto-eto-i-chem-zanimaetsya	https://uniseller.io/blog/analitik-marketpleysov-kto-eto-i-chem-zanimaetsya	ARTICLE	1	4999	FIRST_OCCURRENCE	R5_NEW_TERMINAL_IDENTITY	NOT_APPLICABLE	M4B1R5U04982	R5O04999	4998	20 мая 2026	Аналитик маркетплейсов: кто превращает цифры в прибыль	Аналитик маркетплейсов — не тот, кто рисует графики для красоты. Это специалист, который находит в данных ответы: почему падают продажи, где	аналитика,маркетплейсы,wildberries,ozon,продажи,селлеры,бизнес	DOM_BATCH_10	PUBLIC_UNISELLER_BLOG_DOM_2026-09-21
5000	UNISELLER_BLOG_R5_20260921T132714781Z	2026-09-21T13:27:14.781Z	R5A_CHUNK_020	RECONSTRUCTED_SUCCESS	https://uniseller.io/blog/	/blog/markirovka-badov-2025-2026-instrukciya	https://uniseller.io/blog/markirovka-badov-2025-2026-instrukciya	https://uniseller.io/blog/markirovka-badov-2025-2026-instrukciya	ARTICLE	1	5000	FIRST_OCCURRENCE	R5_NEW_TERMINAL_IDENTITY	NOT_APPLICABLE	M4B1R5U04983	R5O05000	4999	20 мая 2026	Маркировка БАДов в 2025–2026: как не завалить продажи из-за кодов	С марта 2025 года маркировка БАДов переходит в жёсткий режим: поэкземплярный учёт, офлайн-проверка на кассе и новые правила для импортёров.	маркировка,БАД,честный знак,продажи,маркетплейсы,wildberries,ozon	DOM_BATCH_10	PUBLIC_UNISELLER_BLOG_DOM_2026-09-21
5001	UNISELLER_BLOG_R5_20260921T132714781Z	2026-09-21T13:27:14.781Z	R5A_CHUNK_021	RECONSTRUCTED_SUCCESS	https://uniseller.io/blog/	/blog/kak-vybrat-nishu-na-wildberries	https://uniseller.io/blog/kak-vybrat-nishu-na-wildberries	https://uniseller.io/blog/kak-vybrat-nishu-na-wildberries	ARTICLE	1	5001	FIRST_OCCURRENCE	R5_NEW_TERMINAL_IDENTITY	NOT_APPLICABLE	M4B1R5U04984	R5O05001	5000	20 мая 2026	Как выбрать нишу на Wildberries и не слить бюджет: пошаговый разбор	Большинство селлеров выбирают товары наугад — и теряют деньги на рекламе, хранении и возвратах. Разбираем, как анализировать нишу на маркетп	wildberries,анализ ниши,маркетплейсы,селлер,юнит-экономика,конкуренция,выбор товара	DOM_BATCH_11	PUBLIC_UNISELLER_BLOG_DOM_2026-09-21
5002	UNISELLER_BLOG_R5_20260921T132714781Z	2026-09-21T13:27:14.781Z	R5A_CHUNK_021	RECONSTRUCTED_SUCCESS	https://uniseller.io/blog/	/blog/vysokomarzhinalnyye-tovary-marketpleysy-2026	https://uniseller.io/blog/vysokomarzhinalnyye-tovary-marketpleysy-2026	https://uniseller.io/blog/vysokomarzhinalnyye-tovary-marketpleysy-2026	ARTICLE	1	5002	FIRST_OCCURRENCE	R5_NEW_TERMINAL_IDENTITY	NOT_APPLICABLE	M4B1R5U04985	R5O05002	5001	20 мая 2026	Высокомаржинальные товары на маркетплейсах: как выбрать нишу без слива бюджета	Топ-10 самых прибыльных товаров из интернета редко работает на практике. Высокая маржа — это не список, а система отбора, где один и тот же	маркетплейсы,wildberries,ozon,высокомаржинальные товары,аналитика,селлерам	DOM_BATCH_11	PUBLIC_UNISELLER_BLOG_DOM_2026-09-21
5003	UNISELLER_BLOG_R5_20260921T132714781Z	2026-09-21T13:27:14.781Z	R5A_CHUNK_021	RECONSTRUCTED_SUCCESS	https://uniseller.io/blog/	/blog/rich-kontent-ozon-kak-sobrat-kartochku	https://uniseller.io/blog/rich-kontent-ozon-kak-sobrat-kartochku	https://uniseller.io/blog/rich-kontent-ozon-kak-sobrat-kartochku	ARTICLE	1	5003	FIRST_OCCURRENCE	R5_NEW_TERMINAL_IDENTITY	NOT_APPLICABLE	M4B1R5U04986	R5O05003	5002	20 мая 2026	Рич-контент на Ozon: как собрать карточку, которая продаёт	Рич-контент на Ozon — не украшение, а рабочий инструмент. Разбираемся, как собрать визуальные блоки, которые снижают возвраты и отвечают на	ozon,маркетплейсы,карточка товара,рич-контент,продажи	DOM_BATCH_11	PUBLIC_UNISELLER_BLOG_DOM_2026-09-21
5004	UNISELLER_BLOG_R5_20260921T132714781Z	2026-09-21T13:27:14.781Z	R5A_CHUNK_021	RECONSTRUCTED_SUCCESS	https://uniseller.io/blog/	/blog/analiz-konkurentov-na-marketpleysah	https://uniseller.io/blog/analiz-konkurentov-na-marketpleysah	https://uniseller.io/blog/analiz-konkurentov-na-marketpleysah	ARTICLE	1	5004	FIRST_OCCURRENCE	R5_NEW_TERMINAL_IDENTITY	NOT_APPLICABLE	M4B1R5U04987	R5O05004	5003	20 мая 2026	Как анализировать конкурентов на маркетплейсах: метрики, инструменты и план действий	Конкурентный анализ на Wildberries и Ozon — это не про копирование чужих карточек, а про понимание механики: что даёт трафик, где проседает	аналитика,конкуренты,wildberries,ozon,SEO,продажи	DOM_BATCH_11	PUBLIC_UNISELLER_BLOG_DOM_2026-09-21
