diagnostic_id	semantic_identity_id	diagnostic_class	observed_conflict	expected_review	final_resolution	changed_by_diagnostic	sibling_impact_checked	notes
M8D000636	M8SID_4bf2bcb76e478e4a	HIGH_FREQUENCY_EXCLUDED	key=позови меня с собой; M2R observed_count=65493; M4Q statuses=NO_INCREMENTAL_SEARCH_INFORMATION_GAIN	Check exact frozen source/product boundary and do not infer from frequency or near spelling	EXCLUDED / X_M2R_NOISE; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000637	M8SID_3bdd3acf65a186ed	HIGH_FREQUENCY_EXCLUDED	key=позови меня с собой текст; M2R observed_count=9185; M4Q statuses=NO_INCREMENTAL_SEARCH_INFORMATION_GAIN	Check exact frozen source/product boundary and do not infer from frequency or near spelling	EXCLUDED / X_M2R_NOISE; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000638	M8SID_de600c853fc1e0fc	HIGH_FREQUENCY_EXCLUDED	key=поиск по странице; M2R observed_count=9114; M4Q statuses=NO_INCREMENTAL_SEARCH_INFORMATION_GAIN	Check exact frozen source/product boundary and do not infer from frequency or near spelling	EXCLUDED / X_M2R_NOISE; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000639	M8SID_9a3f228514cc243d	HIGH_FREQUENCY_EXCLUDED	key=ппз озон; M2R observed_count=8924; M4Q statuses=NO_INCREMENTAL_SEARCH_INFORMATION_GAIN	Check exact frozen source/product boundary and do not infer from frequency or near spelling	EXCLUDED / X_M2R_NOISE; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000640	M8SID_91da785ba085dc94	WORKING_WITHOUT_OBSERVED_COUNT	key=правила работы с возвратами на маркетплейсах: условия торговых платформ и советы по снижению показателя; M2R observed_count=NONE; M4Q statuses=DEFER_TO_M6_DEMAND_VALIDATION	Check exact frozen source/product boundary and do not infer from frequency or near spelling	WORKING / W_PRODUCT_BOUNDED_COMPETITOR_LANGUAGE; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000641	M8SID_8532765db2c6dc3f	SOURCE_LAYER_DISAGREEMENT	key=прибыль на маркетплейсах; M2R observed_count=389; M4Q statuses=EXACT_DUPLICATE_OF_EXECUTION_QUERY/SEARCH_REQUIRED	Check exact frozen source/product boundary and do not infer from frequency or near spelling	REVIEW_HOLD / H_FINANCIAL_COMPLETENESS; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000642	M8SID_8532765db2c6dc3f	SEARCH_PRODUCT_FIT_CONFLICT	key=прибыль на маркетплейсах; M2R observed_count=389; M4Q statuses=EXACT_DUPLICATE_OF_EXECUTION_QUERY/SEARCH_REQUIRED	Check exact frozen source/product boundary and do not infer from frequency or near spelling	REVIEW_HOLD / H_FINANCIAL_COMPLETENESS; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000643	M8SID_5c9b3255623b6c06	HIGH_FREQUENCY_EXCLUDED	key=проверь себя и контрагента; M2R observed_count=51075; M4Q statuses=NO_INCREMENTAL_SEARCH_INFORMATION_GAIN	Check exact frozen source/product boundary and do not infer from frequency or near spelling	EXCLUDED / X_M2R_NOISE; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000644	M8SID_dabd0023d7e72bc6	HIGH_FREQUENCY_EXCLUDED	key=программа ассистент; M2R observed_count=11386; M4Q statuses=NO_INCREMENTAL_SEARCH_INFORMATION_GAIN	Check exact frozen source/product boundary and do not infer from frequency or near spelling	EXCLUDED / X_M2R_NOISE; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000645	M8SID_ca93efc5c8a88d10	SOURCE_LAYER_DISAGREEMENT	key=программа для управления поставками товаров на маркетплейсы – selsup; M2R observed_count=NONE; M4Q statuses=HOLD_AMBIGUOUS/OUT_OF_PRODUCT_SCOPE	Check exact frozen source/product boundary and do not infer from frequency or near spelling	REVIEW_HOLD / H_M6_SOURCE_IDENTITY; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000646	M8SID_46e0c2e6d4939bbf	SOURCE_LAYER_DISAGREEMENT	key=продавец на маркетплейсе каждый день выполняет десятки небольших операций. проверяет заказы, смотрит остатки, контролирует рекламу, отвечает покупателям и обновляет таблицы.; M2R observed_count=NONE; M4Q statuses=NOT_A_PLAUSIBLE_SEARCH_QUERY/OUT_OF_PRODUCT_SCOPE	Check exact frozen source/product boundary and do not infer from frequency or near spelling	REVIEW_HOLD / H_M6_SOURCE_IDENTITY; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000647	M8SID_03a5f154f6b4eb80	HIGH_FREQUENCY_EXCLUDED	key=продать аккаунт; M2R observed_count=44656; M4Q statuses=NO_INCREMENTAL_SEARCH_INFORMATION_GAIN	Check exact frozen source/product boundary and do not infer from frequency or near spelling	EXCLUDED / X_M2R_NOISE; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000648	M8SID_50e949b2f6a4c494	WORKING_WITHOUT_OBSERVED_COUNT	key=работа c маркетплейсом: отчеты и аналитика; M2R observed_count=NONE; M4Q statuses=NONE	Check exact frozen source/product boundary and do not infer from frequency or near spelling	WORKING / W_PRODUCT_BOUNDED_COMPETITOR_LANGUAGE; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000649	M8SID_fe93eed7d9863d95	SOURCE_LAYER_DISAGREEMENT	key=работа с карточкой и контентом товара; M2R observed_count=NONE; M4Q statuses=HOLD_AMBIGUOUS/OUT_OF_PRODUCT_SCOPE	Check exact frozen source/product boundary and do not infer from frequency or near spelling	REVIEW_HOLD / H_M6_SOURCE_IDENTITY; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000650	M8SID_8e417c6416898d29	SOURCE_LAYER_DISAGREEMENT	key=расчет поставки; M2R observed_count=NONE; M4Q statuses=HOLD_AMBIGUOUS/OUT_OF_PRODUCT_SCOPE	Check exact frozen source/product boundary and do not infer from frequency or near spelling	REVIEW_HOLD / H_M6_SOURCE_IDENTITY; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000651	M8SID_9b864f56790de7c0	SEARCH_PRODUCT_FIT_CONFLICT	key=расчет прибыли на маркетплейсе; M2R observed_count=27; M4Q statuses=SEARCH_REQUIRED	Check exact frozen source/product boundary and do not infer from frequency or near spelling	REVIEW_HOLD / H_FINANCIAL_COMPLETENESS; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000652	M8SID_f3445cdd46496b98	SOURCE_LAYER_DISAGREEMENT	key=реклама карточки и покупатели; M2R observed_count=NONE; M4Q statuses=HOLD_AMBIGUOUS/OUT_OF_PRODUCT_SCOPE	Check exact frozen source/product boundary and do not infer from frequency or near spelling	REVIEW_HOLD / H_M6_SOURCE_IDENTITY; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000653	M8SID_99edfb04e3ff95fd	SOURCE_LAYER_DISAGREEMENT	key=рекламный агент следит за расходами и заказами. финансовый проверяет прибыль. специалист по снабжению оценивает остатки. seo-агент анализирует карточки и поисковую видимость.; M2R observed_count=NONE; M4Q statuses=NOT_A_PLAUSIBLE_SEARCH_QUERY/OUT_OF_PRODUCT_SCOPE	Check exact frozen source/product boundary and do not infer from frequency or near spelling	REVIEW_HOLD / H_M6_SOURCE_IDENTITY; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000654	M8SID_d290d6c51a47a9f3	HIGH_FREQUENCY_EXCLUDED	key=ртс маркет; M2R observed_count=17912; M4Q statuses=NO_INCREMENTAL_SEARCH_INFORMATION_GAIN	Check exact frozen source/product boundary and do not infer from frequency or near spelling	EXCLUDED / X_M2R_NOISE; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000655	M8SID_7c23963a6f4bc9db	WORKING_WITHOUT_OBSERVED_COUNT	key=сверка отчетов с ozon; M2R observed_count=NONE; M4Q statuses=DEFER_TO_M6_DEMAND_VALIDATION	Check exact frozen source/product boundary and do not infer from frequency or near spelling	WORKING / W_PRODUCT_BOUNDED_COMPETITOR_LANGUAGE; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000656	M8SID_3bf57790dda15865	WORKING_WITHOUT_OBSERVED_COUNT	key=сверка отчетов с wildberries; M2R observed_count=NONE; M4Q statuses=DEFER_TO_M6_DEMAND_VALIDATION	Check exact frozen source/product boundary and do not infer from frequency or near spelling	WORKING / W_PRODUCT_BOUNDED_COMPETITOR_LANGUAGE; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000657	M8SID_21a051e61744f9fa	WORKING_WITHOUT_OBSERVED_COUNT	key=сверка отчётов и выплат wildberries: статусы, источники и контрольные суммы; M2R observed_count=NONE; M4Q statuses=DEFER_TO_M6_DEMAND_VALIDATION	Check exact frozen source/product boundary and do not infer from frequency or near spelling	WORKING / W_PRODUCT_BOUNDED_COMPETITOR_LANGUAGE; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000658	M8SID_def0afbc32106614	WORKING_WITHOUT_OBSERVED_COUNT	key=сводный отчёт по продавцу; M2R observed_count=NONE; M4Q statuses=DEFER_TO_M6_DEMAND_VALIDATION	Check exact frozen source/product boundary and do not infer from frequency or near spelling	WORKING / W_PRODUCT_BOUNDED_COMPETITOR_LANGUAGE; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000659	M8SID_c9cbb3939920b7ee	SOURCE_LAYER_DISAGREEMENT	key=сервис аналитики маркетплейсов; M2R observed_count=756; M4Q statuses=EXACT_DUPLICATE_OF_EXECUTION_QUERY/SEARCH_REQUIRED	Check exact frozen source/product boundary and do not infer from frequency or near spelling	WORKING / W_M2R_PRODUCT_MATCH; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000660	M8SID_617667e9bc29f45d	SOURCE_LAYER_DISAGREEMENT	key=сертифицированное рекламное агентство; M2R observed_count=NONE; M4Q statuses=HOLD_AMBIGUOUS/OUT_OF_PRODUCT_SCOPE	Check exact frozen source/product boundary and do not infer from frequency or near spelling	REVIEW_HOLD / H_M6_SOURCE_IDENTITY; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000661	M8SID_12310941ae4429c3	HIGH_FREQUENCY_EXCLUDED	key=специалист ру; M2R observed_count=36674; M4Q statuses=OUT_OF_PRODUCT_SCOPE	Check exact frozen source/product boundary and do not infer from frequency or near spelling	EXCLUDED / X_M2R_NOISE; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000662	M8SID_fec20a96bbee4f45	WORKING_WITHOUT_OBSERVED_COUNT	key=статистика и аналитика продаж на wildberries; M2R observed_count=NONE; M4Q statuses=DEFER_TO_M6_DEMAND_VALIDATION	Check exact frozen source/product boundary and do not infer from frequency or near spelling	WORKING / W_PRODUCT_BOUNDED_COMPETITOR_LANGUAGE; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000663	M8SID_727b4864b3dc190f	HIGH_FREQUENCY_EXCLUDED	key=стульчик нет; M2R observed_count=8563; M4Q statuses=NO_INCREMENTAL_SEARCH_INFORMATION_GAIN	Check exact frozen source/product boundary and do not infer from frequency or near spelling	EXCLUDED / X_M2R_NOISE; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000664	M8SID_5034d1afd053d21d	HIGH_FREQUENCY_EXCLUDED	key=та онлайн; M2R observed_count=467631; M4Q statuses=NO_INCREMENTAL_SEARCH_INFORMATION_GAIN	Check exact frozen source/product boundary and do not infer from frequency or near spelling	EXCLUDED / X_M2R_NOISE; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000665	M8SID_749ac195f5e40375	HIGH_FREQUENCY_EXCLUDED	key=там где нас нет; M2R observed_count=21381; M4Q statuses=NO_INCREMENTAL_SEARCH_INFORMATION_GAIN	Check exact frozen source/product boundary and do not infer from frequency or near spelling	EXCLUDED / X_M2R_NOISE; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000666	M8SID_8590c035d0379063	HIGH_FREQUENCY_EXCLUDED	key=ту ту ру; M2R observed_count=153950; M4Q statuses=NO_INCREMENTAL_SEARCH_INFORMATION_GAIN	Check exact frozen source/product boundary and do not infer from frequency or near spelling	EXCLUDED / X_M2R_NOISE; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
