execution_query_id	exact_query_text	exact_safe_comparison_key	source_universe_row_ids	source_classes	marketplace_scope	task_or_candidate_groups	existing_demand_evidence	m3_relation	information_gain_question	downstream_decision	planned_search_type	planned_region	planned_page	planned_depth	planned_group_mode	planned_docs_in_group	planned_family_mode	planned_fix_typo_mode	planned_sort	provider_limit_check	batch_id
M4QR2Q00331	Скидка по плану оборота Wildberries: как посчитать выгоду до участия	скидка по плану оборота wildberries: как посчитать выгоду до участия	M4QR2U09158 || M4QR2U09800	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_0a37db13849b8427ac2c / скидка по плану оборота wildberries как посчитать выгоду до участия	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=68; words=10	M4Q-R2-B001
M4QR2Q00332	Сколько на самом деле стоит продажа на Wildberries: все удержания и расчёт юнит-экономики	сколько на самом деле стоит продажа на wildberries: все удержания и расчёт юнит-экономики	M4QR2U07100 || M4QR2U14472	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_d3432139e487af13f409 / сколько на самом деле стоит продажа на wildberries все удержания и расчёт юнит экономики	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=89; words=13	M4Q-R2-B001
M4QR2Q00333	Сколько стоит AI агент для селлера и как выбрать тариф	сколько стоит ai агент для селлера и как выбрать тариф	M4QR2U02767	M4C_CANDIDATE	OZON_WB_OR_MARKETPLACE	CG_4d6805947673bca092e0 / seller_procedural_help	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=54; words=10	M4Q-R2-B001
M4QR2Q00334	Сломался отчёт, Python, Google App Script для WB, Ozon из-за изменений API? — Не беда, починим!	сломался отчёт, python, google app script для wb, ozon из-за изменений api? — не беда, починим!	M4QR2U08193	M4C_CANDIDATE	OZON_WB_OR_MARKETPLACE	CG_934884b3d9463f3483f6 / сломался отчёт python google app script для wb ozon из за изменений api не беда починим	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=95; words=16	M4Q-R2-B001
M4QR2Q00335	СПП и маржа на Wildberries: как считать прибыль, когда всё меняется	спп и маржа на wildberries: как считать прибыль, когда всё меняется	M4QR2U09175 || M4QR2U15114	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_eeaa921cdf743a13d9d4 / спп и маржа на wildberries как считать прибыль когда всё меняется	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=67; words=11	M4Q-R2-B001
M4QR2Q00336	Сравнение сервисов автоответов и аналитики отзывов для Wildberries и Ozon в 2026 году	сравнение сервисов автоответов и аналитики отзывов для wildberries и ozon в 2026 году	M4QR2U04682 || M4QR2U13757	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_b4d15b8b6ff585ff97cf / сравнение сервисов автоответов и аналитики отзывов для wildberries и ozon в 2026 году	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=85; words=13	M4Q-R2-B001
M4QR2Q00337	Статистика и аналитика Wildberries — мониторинг продаж и цен товаров на WB	статистика и аналитика wildberries — мониторинг продаж и цен товаров на wb	M4QR2U02014 || M4QR2U02021 || M4QR2U13453	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_410cceaabce2c62f4a17 / seller_analytics || CG_a78f40999f93a539ff28 / pricing_repricing	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=74; words=12	M4Q-R2-B001
M4QR2Q00338	Статистика и аналитика продаж на Wildberries	статистика и аналитика продаж на wildberries	M4QR2U08782	M4C_CANDIDATE	OZON_WB_OR_MARKETPLACE	CG_c31212891914d2814a3c / статистика и аналитика продаж на wildberries	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=44; words=6	M4Q-R2-B001
M4QR2Q00339	Статистика продаж на всех маркетплейсах в одном кабинете	статистика продаж на всех маркетплейсах в одном кабинете	M4QR2U02050	M4C_CANDIDATE	OZON_WB_OR_MARKETPLACE	CG_a45515d9cef2bac796f3 / integration_connection	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=56; words=8	M4Q-R2-B001
M4QR2Q00340	Стоимость доставки на Wildberries для продавца: как проверить и снизить	стоимость доставки на wildberries для продавца: как проверить и снизить	M4QR2U09190 || M4QR2U10004	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_1396db6811b2a7b17aee / стоимость доставки на wildberries для продавца как проверить и снизить	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=71; words=10	M4Q-R2-B001
M4QR2Q00341	Стратегия продаж на Wildberries в 2026 году: система от товара до прибыли	стратегия продаж на wildberries в 2026 году: система от товара до прибыли	M4QR2U09196 || M4QR2U14519	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_d52b7f831dca7484518f / стратегия продаж на wildberries в 2026 году система от товара до прибыли	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=73; words=12	M4Q-R2-B001
M4QR2Q00342	Стратегия рекламы на Ozon: как получать дешёвый трафик с ДРР 5% на всю матрицу товаров	стратегия рекламы на ozon: как получать дешёвый трафик с дрр 5% на всю матрицу товаров	M4QR2U06862 || M4QR2U09906	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_0fccc59bdb74d0a8a2e1 / стратегия рекламы на ozon как получать дешёвый трафик с дрр 5 на всю матрицу товаров	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=86; words=15	M4Q-R2-B001
M4QR2Q00343	Техника №5 – ABC-анализ и формирование ассортиментной матрицы на WildBerries	техника №5 – abc-анализ и формирование ассортиментной матрицы на wildberries	M4QR2U08798 || M4QR2U09985	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_129ceed963bcd62bd5d5 / техника 5 abc анализ и формирование ассортиментной матрицы на wildberries	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=76; words=10	M4Q-R2-B001
M4QR2Q00344	Типы поисковых запросов Вайлдберрис (Wildberries)	типы поисковых запросов вайлдберрис (wildberries)	M4QR2U02911	M4C_CANDIDATE	OZON_WB_OR_MARKETPLACE	CG_784a0c23768daa763122 / search_or_niche_analytics	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=49; words=5	M4Q-R2-B001
M4QR2Q00345	Топ 10 поисковых запросов на Wildberries	топ 10 поисковых запросов на wildberries	M4QR2U06892 || M4QR2U12902	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_90469aabc1c5a3dc442c / топ 10 поисковых запросов на wildberries	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=40; words=6	M4Q-R2-B001
M4QR2Q00346	Топ-2 в поиске Wildberries: как проверить механику и не сжечь бюджет	топ-2 в поиске wildberries: как проверить механику и не сжечь бюджет	M4QR2U09087 || M4QR2U12966	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_931118b3f80142af53de / топ 2 в поиске wildberries как проверить механику и не сжечь бюджет	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=68; words=11	M4Q-R2-B001
M4QR2Q00347	У большинства продавцов уже есть таблицы и сервисы аналитики. Недостатка в отчётах нет. Не хватает связанного объяснения.	у большинства продавцов уже есть таблицы и сервисы аналитики. недостатка в отчётах нет. не хватает связанного объяснения.	M4QR2U02591 || M4QR2U02598	M4C_CANDIDATE	OZON_WB_OR_MARKETPLACE	CG_3d621831207def21df00 / inventory_supply || CG_410cceaabce2c62f4a17 / seller_analytics	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=121; words=17	M4Q-R2-B001
M4QR2Q00348	Увеличьте продажи в 3 раза на Wildberries и Ozon за счет автоматизации, аналитики и оптимизации товаров	увеличьте продажи в 3 раза на wildberries и ozon за счет автоматизации, аналитики и оптимизации товаров	M4QR2U01939 || M4QR2U01941 || M4QR2U02885	M4C_CANDIDATE	OZON_WB_OR_MARKETPLACE	CG_410cceaabce2c62f4a17 / seller_analytics || CG_d267462b252e7354c6b5 / ad_analytics_or_automation	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=103; words=16	M4Q-R2-B001
M4QR2Q00349	Удержания и списания Wildberries: как проверить взаиморасчёты и оспорить ошибку	удержания и списания wildberries: как проверить взаиморасчёты и оспорить ошибку	M4QR2U09210 || M4QR2U11086	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_42022993bf2f63e04a13 / удержания и списания wildberries как проверить взаиморасчёты и оспорить ошибку	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=79; words=10	M4Q-R2-B001
M4QR2Q00350	Удержания рядом с комиссией Wildberries: как разделить начисления в отчёте	удержания рядом с комиссией wildberries: как разделить начисления в отчёте	M4QR2U09197	M4C_CANDIDATE	OZON_WB_OR_MARKETPLACE	CG_c0846f247b0bd7b92825 / удержания рядом с комиссией wildberries как разделить начисления в отчёте	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=74; words=10	M4Q-R2-B001
M4QR2Q00351	Укажите маркетплейс, магазин и API-ключ для аналитики	укажите маркетплейс, магазин и api-ключ для аналитики	M4QR2U01944 || M4QR2U02879	M4C_CANDIDATE	OZON_WB_OR_MARKETPLACE	CG_a45515d9cef2bac796f3 / integration_connection	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=53; words=7	M4Q-R2-B001
M4QR2Q00352	Управление остатками на Wildberries: как использовать отчёт «История остатков»	управление остатками на wildberries: как использовать отчёт «история остатков»	M4QR2U06954 || M4QR2U14964	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_e7333b620571e9901b3a / управление остатками на wildberries как использовать отчёт история остатков	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=78; words=9	M4Q-R2-B001
